# filename class_id label
E0104_10_A.BMP 10 A
E0105_10_A.BMP 10 A
E0106_10_A.BMP 10 A
E0107_10_A.BMP 10 A
E0108_10_A.BMP 10 A
E0109_10_A.BMP 10 A
E0110_11_B.BMP 11 B
E0111_11_B.BMP 11 B
E0112_11_B.BMP 11 B
E0113_11_B.BMP 11 B
E0114_11_B.BMP 11 B
E0115_11_B.BMP 11 B
E0116_11_B.BMP 11 B
E0117_11_B.BMP 11 B
E0118_11_B.BMP 11 B
E0119_11_B.BMP 11 B
E0120_12_C.BMP 12 C
E0121_12_C.BMP 12 C
E0122_12_C.BMP 12 C
E0123_12_C.BMP 12 C
E0124_12_C.BMP 12 C
E0125_12_C.BMP 12 C
E0126_12_C.BMP 12 C
E0127_12_C.BMP 12 C
E0128_12_C.BMP 12 C
E0129_12_C.BMP 12 C
E0130_13_D.BMP 13 D
E0131_13_D.BMP 13 D
E0132_13_D.BMP 13 D
E0133_13_D.BMP 13 D
E0134_13_D.BMP 13 D
E0135_13_D.BMP 13 D
E0136_13_D.BMP 13 D
E0137_13_D.BMP 13 D
E0138_13_D.BMP 13 D
E0139_13_D.BMP 13 D
E0140_14_E.BMP 14 E
E0141_14_E.BMP 14 E
E0142_14_E.BMP 14 E
E0143_14_E.BMP 14 E
E0144_14_E.BMP 14 E
E0145_14_E.BMP 14 E
E0146_14_E.BMP 14 E
E0147_14_E.BMP 14 E
E0148_14_E.BMP 14 E
E0149_14_E.BMP 14 E
E0150_15_F.BMP 15 F
E0151_15_F.BMP 15 F
E0152_15_F.BMP 15 F
E0153_15_F.BMP 15 F
E0154_15_F.BMP 15 F
E0155_15_F.BMP 15 F
E0156_15_F.BMP 15 F
E0157_15_F.BMP 15 F
E0158_15_F.BMP 15 F
E0159_15_F.BMP 15 F
E0160_16_G.BMP 16 G
E0161_16_G.BMP 16 G
E0162_16_G.BMP 16 G
E0163_16_G.BMP 16 G
E0164_16_G.BMP 16 G
E0165_16_G.BMP 16 G
E0166_16_G.BMP 16 G
E0167_16_G.BMP 16 G
E0168_16_G.BMP 16 G
E0169_16_G.BMP 16 G
E0170_17_H.BMP 17 H
E0171_17_H.BMP 17 H
E0172_17_H.BMP 17 H
E0173_17_H.BMP 17 H
E0174_17_H.BMP 17 H
E0175_17_H.BMP 17 H
E0176_17_H.BMP 17 H
E0177_17_H.BMP 17 H
E0178_17_H.BMP 17 H
E0179_17_H.BMP 17 H
E0180_18_I.BMP 18 I
E0181_18_I.BMP 18 I
E0182_18_I.BMP 18 I
E0183_18_I.BMP 18 I
E0184_18_I.BMP 18 I
E0185_18_I.BMP 18 I
E0186_18_I.BMP 18 I
E0187_18_I.BMP 18 I
E0188_18_I.BMP 18 I
E0189_18_I.BMP 18 I
E0190_19_J.BMP 19 J
E0191_19_J.BMP 19 J
E0192_19_J.BMP 19 J
E0193_19_J.BMP 19 J
E0194_19_J.BMP 19 J
E0195_19_J.BMP 19 J
E0196_19_J.BMP 19 J
E0197_19_J.BMP 19 J
E0198_19_J.BMP 19 J
E0199_19_J.BMP 19 J
E0200_20_K.BMP 20 K
E0201_20_K.BMP 20 K
E0202_20_K.BMP 20 K
E0203_20_K.BMP 20 K
E0204_20_K.BMP 20 K
E0205_20_K.BMP 20 K
E0206_20_K.BMP 20 K
E0207_20_K.BMP 20 K
E0208_20_K.BMP 20 K
E0209_20_K.BMP 20 K
E0210_21_L.BMP 21 L
E0211_21_L.BMP 21 L
E0212_21_L.BMP 21 L
E0213_21_L.BMP 21 L
E0214_21_L.BMP 21 L
E0215_21_L.BMP 21 L
E0216_21_L.BMP 21 L
E0217_21_L.BMP 21 L
E0218_21_L.BMP 21 L
E0219_21_L.BMP 21 L
E0220_22_M.BMP 22 M
E0221_22_M.BMP 22 M
E0222_22_M.BMP 22 M
E0223_22_M.BMP 22 M
E0224_22_M.BMP 22 M
E0225_22_M.BMP 22 M
E0226_22_M.BMP 22 M
E0227_22_M.BMP 22 M
E0228_22_M.BMP 22 M
E0229_22_M.BMP 22 M
E0230_23_N.BMP 23 N
E0231_23_N.BMP 23 N
E0232_23_N.BMP 23 N
E0233_23_N.BMP 23 N
E0234_23_N.BMP 23 N
E0235_23_N.BMP 23 N
E0236_23_N.BMP 23 N
E0237_23_N.BMP 23 N
E0238_23_N.BMP 23 N
E0239_23_N.BMP 23 N
E0240_24_O.BMP 24 O
E0241_24_O.BMP 24 O
E0242_24_O.BMP 24 O
E0243_24_O.BMP 24 O
E0244_24_O.BMP 24 O
E0245_24_O.BMP 24 O
E0246_24_O.BMP 24 O
E0247_24_O.BMP 24 O
E0248_24_O.BMP 24 O
E0249_24_O.BMP 24 O
E0250_25_P.BMP 25 P
E0251_25_P.BMP 25 P
E0252_25_P.BMP 25 P
E0253_25_P.BMP 25 P
E0254_25_P.BMP 25 P
E0255_25_P.BMP 25 P
E0256_25_P.BMP 25 P
E0257_25_P.BMP 25 P
E0258_25_P.BMP 25 P
E0259_25_P.BMP 25 P
E0260_26_Q.BMP 26 Q
E0261_26_Q.BMP 26 Q
E0262_26_Q.BMP 26 Q
E0263_26_Q.BMP 26 Q
E0264_26_Q.BMP 26 Q
E0265_26_Q.BMP 26 Q
E0266_26_Q.BMP 26 Q
E0267_26_Q.BMP 26 Q
E0268_26_Q.BMP 26 Q
E0269_26_Q.BMP 26 Q
E0270_27_R.BMP 27 R
E0271_27_R.BMP 27 R
E0272_27_R.BMP 27 R
E0273_27_R.BMP 27 R
E0274_27_R.BMP 27 R
E0275_27_R.BMP 27 R
E0276_27_R.BMP 27 R
E0277_27_R.BMP 27 R
E0278_27_R.BMP 27 R
E0279_27_R.BMP 27 R
E0280_28_S.BMP 28 S
E0281_28_S.BMP 28 S
E0282_28_S.BMP 28 S
E0283_28_S.BMP 28 S
E0284_28_S.BMP 28 S
E0285_28_S.BMP 28 S
E0286_28_S.BMP 28 S
E0287_28_S.BMP 28 S
E0288_28_S.BMP 28 S
E0289_28_S.BMP 28 S
E0290_29_T.BMP 29 T
E0291_29_T.BMP 29 T
E0292_29_T.BMP 29 T
E0293_29_T.BMP 29 T
E0294_29_T.BMP 29 T
E0295_29_T.BMP 29 T
E0296_29_T.BMP 29 T
E0297_29_T.BMP 29 T
E0298_29_T.BMP 29 T
E0299_29_T.BMP 29 T
E0300_30_U.BMP 30 U
E0301_30_U.BMP 30 U
E0302_30_U.BMP 30 U
E0303_30_U.BMP 30 U
E0304_30_U.BMP 30 U
E0305_30_U.BMP 30 U
E0306_30_U.BMP 30 U
E0307_30_U.BMP 30 U
E0308_30_U.BMP 30 U
E0309_30_U.BMP 30 U
E0310_31_V.BMP 31 V
E0311_31_V.BMP 31 V
E0312_31_V.BMP 31 V
E0313_31_V.BMP 31 V
E0314_31_V.BMP 31 V
E0315_31_V.BMP 31 V
E0316_31_V.BMP 31 V
E0317_31_V.BMP 31 V
E0318_31_V.BMP 31 V
E0319_31_V.BMP 31 V
E0320_32_W.BMP 32 W
E0321_32_W.BMP 32 W
E0322_32_W.BMP 32 W
E0323_32_W.BMP 32 W
E0324_32_W.BMP 32 W
E0325_32_W.BMP 32 W
E0326_32_W.BMP 32 W
E0327_32_W.BMP 32 W
E0328_32_W.BMP 32 W
E0329_32_W.BMP 32 W
E0330_33_X.BMP 33 X
E0331_33_X.BMP 33 X
E0332_33_X.BMP 33 X
E0333_33_X.BMP 33 X
E0334_33_X.BMP 33 X
E0335_33_X.BMP 33 X
E0336_33_X.BMP 33 X
E0337_33_X.BMP 33 X
E0338_33_X.BMP 33 X
E0339_33_X.BMP 33 X
E0340_34_Y.BMP 34 Y
E0341_34_Y.BMP 34 Y
E0342_34_Y.BMP 34 Y
E0343_34_Y.BMP 34 Y
E0344_34_Y.BMP 34 Y
E0345_34_Y.BMP 34 Y
E0346_34_Y.BMP 34 Y
E0347_34_Y.BMP 34 Y
E0348_34_Y.BMP 34 Y
E0349_34_Y.BMP 34 Y
E0350_35_Z.BMP 35 Z
E0351_35_Z.BMP 35 Z
E0352_35_Z.BMP 35 Z
E0353_35_Z.BMP 35 Z
E0354_35_Z.BMP 35 Z
E0355_35_Z.BMP 35 Z
E0356_35_Z.BMP 35 Z
E0357_35_Z.BMP 35 Z
E0358_35_Z.BMP 35 Z
E0359_35_Z.BMP 35 Z
E0360_36_a.BMP 36 a
E0361_36_a.BMP 36 a
E0362_36_a.BMP 36 a
E0363_36_a.BMP 36 a
E0364_36_a.BMP 36 a
E0365_36_a.BMP 36 a
E0366_36_a.BMP 36 a
E0367_36_a.BMP 36 a
E0368_36_a.BMP 36 a
E0369_36_a.BMP 36 a
E0370_37_b.BMP 37 b
E0371_37_b.BMP 37 b
E0372_37_b.BMP 37 b
E0373_37_b.BMP 37 b
E0374_37_b.BMP 37 b
E0375_37_b.BMP 37 b
E0376_37_b.BMP 37 b
E0377_37_b.BMP 37 b
E0378_37_b.BMP 37 b
E0379_37_b.BMP 37 b
E0380_38_c.BMP 38 c
E0381_38_c.BMP 38 c
E0382_38_c.BMP 38 c
E0383_38_c.BMP 38 c
E0384_38_c.BMP 38 c
E0385_38_c.BMP 38 c
E0386_38_c.BMP 38 c
E0387_38_c.BMP 38 c
E0388_38_c.BMP 38 c
E0389_38_c.BMP 38 c
E0390_39_d.BMP 39 d
E0391_39_d.BMP 39 d
E0392_39_d.BMP 39 d
E0393_39_d.BMP 39 d
E0394_39_d.BMP 39 d
E0395_39_d.BMP 39 d
E0396_39_d.BMP 39 d
E0397_39_d.BMP 39 d
E0398_39_d.BMP 39 d
E0399_39_d.BMP 39 d
E0400_40_e.BMP 40 e
E0401_40_e.BMP 40 e
E0402_40_e.BMP 40 e
E0403_40_e.BMP 40 e
E0404_40_e.BMP 40 e
E0405_40_e.BMP 40 e
E0406_40_e.BMP 40 e
E0407_40_e.BMP 40 e
E0408_40_e.BMP 40 e
E0409_40_e.BMP 40 e
E0410_41_f.BMP 41 f
E0411_41_f.BMP 41 f
E0412_41_f.BMP 41 f
E0413_41_f.BMP 41 f
E0414_41_f.BMP 41 f
E0415_41_f.BMP 41 f
E0416_41_f.BMP 41 f
E0417_41_f.BMP 41 f
E0418_41_f.BMP 41 f
E0419_41_f.BMP 41 f
E0420_42_g.BMP 42 g
E0421_42_g.BMP 42 g
E0422_42_g.BMP 42 g
E0423_42_g.BMP 42 g
E0424_42_g.BMP 42 g
E0425_42_g.BMP 42 g
E0426_42_g.BMP 42 g
E0427_42_g.BMP 42 g
E0428_42_g.BMP 42 g
E0429_42_g.BMP 42 g
E0430_43_h.BMP 43 h
E0431_43_h.BMP 43 h
E0432_43_h.BMP 43 h
E0433_43_h.BMP 43 h
E0434_43_h.BMP 43 h
E0435_43_h.BMP 43 h
E0436_43_h.BMP 43 h
E0437_43_h.BMP 43 h
E0438_43_h.BMP 43 h
E0439_43_h.BMP 43 h
E0440_44_i.BMP 44 i
E0441_44_i.BMP 44 i
E0442_44_i.BMP 44 i
E0443_44_i.BMP 44 i
E0444_44_i.BMP 44 i
E0445_44_i.BMP 44 i
E0446_44_i.BMP 44 i
E0447_44_i.BMP 44 i
E0448_44_i.BMP 44 i
E0449_44_i.BMP 44 i
E0450_45_j.BMP 45 j
E0451_45_j.BMP 45 j
E0452_45_j.BMP 45 j
E0453_45_j.BMP 45 j
E0454_45_j.BMP 45 j
E0455_45_j.BMP 45 j
E0456_45_j.BMP 45 j
E0457_45_j.BMP 45 j
E0458_45_j.BMP 45 j
E0459_45_j.BMP 45 j
E0460_46_k.BMP 46 k
E0461_46_k.BMP 46 k
E0462_46_k.BMP 46 k
E0463_46_k.BMP 46 k
E0464_46_k.BMP 46 k
E0465_46_k.BMP 46 k
E0466_46_k.BMP 46 k
E0467_46_k.BMP 46 k
E0468_46_k.BMP 46 k
E0469_46_k.BMP 46 k
E0470_47_l.BMP 47 l
E0471_47_l.BMP 47 l
E0472_47_l.BMP 47 l
E0473_47_l.BMP 47 l
E0474_47_l.BMP 47 l
E0475_47_l.BMP 47 l
E0476_47_l.BMP 47 l
E0477_47_l.BMP 47 l
E0478_47_l.BMP 47 l
E0479_47_l.BMP 47 l
E0480_48_m.BMP 48 m
E0481_48_m.BMP 48 m
E0482_48_m.BMP 48 m
E0483_48_m.BMP 48 m
E0484_48_m.BMP 48 m
E0485_48_m.BMP 48 m
E0486_48_m.BMP 48 m
E0487_48_m.BMP 48 m
E0488_48_m.BMP 48 m
E0489_48_m.BMP 48 m
E0490_49_n.BMP 49 n
E0491_49_n.BMP 49 n
E0492_49_n.BMP 49 n
E0493_49_n.BMP 49 n
E0494_49_n.BMP 49 n
E0495_49_n.BMP 49 n
E0496_49_n.BMP 49 n
E0497_49_n.BMP 49 n
E0498_49_n.BMP 49 n
E0499_49_n.BMP 49 n
E0500_50_o.BMP 50 o
E0501_50_o.BMP 50 o
E0502_50_o.BMP 50 o
E0503_50_o.BMP 50 o
E0504_50_o.BMP 50 o
E0505_50_o.BMP 50 o
E0506_50_o.BMP 50 o
E0507_50_o.BMP 50 o
E0508_50_o.BMP 50 o
E0509_50_o.BMP 50 o
E0510_51_p.BMP 51 p
E0511_51_p.BMP 51 p
E0512_51_p.BMP 51 p
E0513_51_p.BMP 51 p
E0514_51_p.BMP 51 p
E0515_51_p.BMP 51 p
E0516_51_p.BMP 51 p
E0517_51_p.BMP 51 p
E0518_51_p.BMP 51 p
E0519_51_p.BMP 51 p
E0520_52_q.BMP 52 q
E0521_52_q.BMP 52 q
E0522_52_q.BMP 52 q
E0523_52_q.BMP 52 q
E0524_52_q.BMP 52 q
E0525_52_q.BMP 52 q
E0526_52_q.BMP 52 q
E0527_52_q.BMP 52 q
E0528_52_q.BMP 52 q
E0529_52_q.BMP 52 q
E0530_53_r.BMP 53 r
E0531_53_r.BMP 53 r
E0532_53_r.BMP 53 r
E0533_53_r.BMP 53 r
E0534_53_r.BMP 53 r
E0535_53_r.BMP 53 r
E0536_53_r.BMP 53 r
E0537_53_r.BMP 53 r
E0538_53_r.BMP 53 r
E0539_53_r.BMP 53 r
E0540_54_s.BMP 54 s
E0541_54_s.BMP 54 s
E0542_54_s.BMP 54 s
E0543_54_s.BMP 54 s
E0544_54_s.BMP 54 s
E0545_54_s.BMP 54 s
E0546_54_s.BMP 54 s
E0547_54_s.BMP 54 s
E0548_54_s.BMP 54 s
E0549_54_s.BMP 54 s
E0550_55_t.BMP 55 t
E0551_55_t.BMP 55 t
E0552_55_t.BMP 55 t
E0553_55_t.BMP 55 t
E0554_55_t.BMP 55 t
E0555_55_t.BMP 55 t
E0556_55_t.BMP 55 t
E0557_55_t.BMP 55 t
E0558_55_t.BMP 55 t
E0559_55_t.BMP 55 t
E0560_56_u.BMP 56 u
E0561_56_u.BMP 56 u
E0562_56_u.BMP 56 u
E0563_56_u.BMP 56 u
E0564_56_u.BMP 56 u
E0565_56_u.BMP 56 u
E0566_56_u.BMP 56 u
E0567_56_u.BMP 56 u
E0568_56_u.BMP 56 u
E0569_56_u.BMP 56 u
E0570_57_v.BMP 57 v
E0571_57_v.BMP 57 v
E0572_57_v.BMP 57 v
E0573_57_v.BMP 57 v
E0574_57_v.BMP 57 v
E0575_57_v.BMP 57 v
E0576_57_v.BMP 57 v
E0577_57_v.BMP 57 v
E0578_57_v.BMP 57 v
E0579_57_v.BMP 57 v
E0580_58_w.BMP 58 w
E0581_58_w.BMP 58 w
E0582_58_w.BMP 58 w
E0583_58_w.BMP 58 w
E0584_58_w.BMP 58 w
E0585_58_w.BMP 58 w
E0586_58_w.BMP 58 w
E0587_58_w.BMP 58 w
E0588_58_w.BMP 58 w
E0589_58_w.BMP 58 w
E0590_59_x.BMP 59 x
E0591_59_x.BMP 59 x
E0592_59_x.BMP 59 x
E0593_59_x.BMP 59 x
E0594_59_x.BMP 59 x
E0595_59_x.BMP 59 x
E0596_59_x.BMP 59 x
E0597_59_x.BMP 59 x
E0598_59_x.BMP 59 x
E0599_59_x.BMP 59 x
E0600_60_y.BMP 60 y
E0601_60_y.BMP 60 y
E0602_60_y.BMP 60 y
E0603_60_y.BMP 60 y
E0604_60_y.BMP 60 y
E0605_60_y.BMP 60 y
E0606_60_y.BMP 60 y
E0607_60_y.BMP 60 y
E0608_60_y.BMP 60 y
E0609_60_y.BMP 60 y
E0610_61_z.BMP 61 z
E0611_61_z.BMP 61 z
E0612_61_z.BMP 61 z
E0613_61_z.BMP 61 z
E0614_61_z.BMP 61 z
E0615_61_z.BMP 61 z
E0616_61_z.BMP 61 z
E0617_61_z.BMP 61 z
E0618_61_z.BMP 61 z
E0619_61_z.BMP 61 z

